Name,Probe_Name,Accession
hHE042507,ESTs^^^AA679487|Exon1_250^^-24.7^^,-
hHE042508,ESTs^^^AA906422|Exon1_83^^-24.7^^,-
hHE042509,ESTs^^^AI024808|Exon1_192^^-24.7^^,-
hHE042510,ESTs^^^AA700906|Exon1_18^^-24.7^^,-
hHE042511,ESTs^^^AI131415|Exon1_41^^-24.7^^,-
hHE042512,ESTs^^^AI820694|Exon1_407^^-24.7^^,-
hHE042513,ESTs^^^AI278325|Exon1_7^^-24.7^^,-
hHE042514,ESTs^^^AA291066|Exon1_206^^-24.7^^,-
hHE042515,ESTs^^^AI732991|Exon1_419^^-24.8^^,-
hHE042516,ESTs^^^AI272125|Exon1_61^^-24.8^^,-
hHE042517,ESTs^^^AA703233|Exon1_102^^-24.8^^,-
hHE042518,ESTs^^^AI192061|Exon1_6^^-24.8^^,-
hHE042519,ESTs^^^AA215762|Exon1_278^^-24.8^^,-
hHE042520,ESTs^^^AA879474|Exon2_0^^-24.8^^,-
hHE042521,ESTs^^^AI018218|Exon1_295^^-24.8^^,-
hHE042522,ESTs^^^AI339219|Exon1_287^^-24.8^^,-
hHE042523,ESTs^^^AI820971|Exon1_22^^-24.9^^,-
hHE042524,ESTs^^^AA449334|Exon1_5^^-24.9^^,-
hHE042525,ESTs^^^AI050703|Exon1_93^^-24.9^^,-
hHE042526,ESTs^^^AI127295|Exon1_409^^-24.9^^,-
hHE042527,ESTs^^^AI200948|Exon1_19^^-24.9^^,-
hHE042528,ESTs^^^AA400225|Exon1_8^^-24.9^^,-
hHE042529,ESTs^^^AA665837|Exon1_3^^-24.9^^,-
hHE042530,ESTs^^^AI200865|Exon1_131^^-24.9^^,-
hHE042531,ESTs^^^AI479037|Exon1_10^^-24.9^^,-
hHE042532,ESTs^^^AA876427|Exon1_190^^-24.9^^,-
hHE042533,ESTs^^^AI038092|Exon2_228^^-25^^,-
hHE042534,ESTs^^^AI339845|Exon1_22^^-25^^,-
hHE042535,ESTs^^^AA137127|Exon1_147^^-25^^,-
hHE042536,ESTs^^^AA625852|Exon2_116^^-25^^,-
hHE042537,ESTs^^^AA883995|Exon2_11^^-25^^,-
hHE042538,ESTs^^^AA610016|Exon1_366^^-25^^,-
hHE042539,ESTs^^^AA460006|Exon1_191^^-25^^,-
hHE042540,ESTs^^^AI791139|Exon1_347^^-25^^,-
hHE042541,ESTs^^^AA782306|Exon1_4^^-25^^,-
hHE042542,ESTs^^^AA970652|Exon1_20^^-25^^,-
hHE042543,ESTs^^^AI247556|Exon1_253^^-25^^,-
hHE042544,ESTs^^^AI361761|Exon1_154^^-25^^,-
hHE042545,ESTs^^^AA644547|Exon1_286^^-25^^,-
hHE042546,ESTs^^^AI732187|Exon1_1^^-25^^,-
hHE042547,ESTs^^^AI733370|Exon1_156^^-25.1^^,-
hHE042548,ESTs^^^AA057268|Exon1_55^^-25.1^^,-
hHE042549,ESTs^^^AI820698|Exon1_175^^-25.1^^,-
hHE042550,ESTs^^^AI018439|Exon1_3^^-25.1^^,-
hHE042551,ESTs^^^AA626725|Exon1_279^^-25.1^^,-
hHE042552,ESTs^^^AI082295|Exon1_153^^-25.1^^,-
hHE042553,ESTs^^^AI024795|Exon1_17^^-25.2^^,-
hHE042554,ESTs^^^AI074511|Exon1_372^^-25.2^^,-
hHE042555,ESTs^^^AI792607|Exon1_142^^-25.2^^,-
hHE042556,ESTs^^^AA999894|Exon1_164^^-25.2^^,-
hHE042557,ESTs^^^AI214913|Exon1_163^^-25.2^^,-
hHE042558,ESTs^^^AA932821|Exon1_179^^-25.3^^,-
hHE042559,ESTs^^^AI820621|Exon1_94^^-25.3^^,-
hHE042560,ESTs^^^AA256804|Exon1_11^^-25.3^^,-
hHE042561,ESTs^^^AI791566|Exon1_314^^-25.3^^,-
hHE042562,ESTs^^^AI214261|Exon1_53^^-25.3^^,-
hHE042563,ESTs^^^AA280931|Exon1_20^^-25.3^^,-
hHE042564,ESTs^^^AI159863|Exon1_84^^-25.3^^,-
hHE042565,ESTs^^^AI791647|Exon2_16^^-25.4^^,-
hHE042566,ESTs^^^AI792851|Exon1_5^^-25.4^^,-
hHE042567,ESTs^^^AI791276|Exon3_14^^-25.4^^,-
hHE042568,ESTs^^^AA418009|Exon1_245^^-25.4^^,-
hCN042569,Random|corinne|150275298|662356677|890,-
hHE042570,ESTs^^^AI241294|Exon1_9^^-25.4^^,-
hHE042571,ESTs^^^AA634414|Exon1_21^^-25.4^^,-
hHE042572,ESTs^^^AI149810|Exon1_71^^-25.4^^,-
hHE042573,ESTs^^^AA885397|Exon1_227^^-25.4^^,-
hHE042574,ESTs^^^AA190488|Exon1_135^^-25.4^^,-
hHE042575,ESTs^^^AI288186|Exon1_259^^-25.4^^,-
hHE042576,ESTs^^^AA620682|Exon1_313^^-25.4^^,-
hHE042577,ESTs^^^AI311015|Exon1_76^^-25.4^^,-
hHE042578,ESTs^^^AA167496|Exon1_315^^-25.4^^,-
hHE042579,ESTs^^^AI820547|Exon1_391^^-25.4^^,-
hHE042580,ESTs^^^AA621065|Exon1_8^^-25.5^^,-
hHE042581,ESTs^^^AI249137|Exon1_97^^-25.5^^,-
hHE042582,ESTs^^^AA983754|Exon3_125^^-25.5^^,-
hHE042583,ESTs^^^AI168608|Exon1_199^^-25.5^^,-
hHE042584,ESTs^^^AA704941|Exon1_154^^-25.5^^,-
hHE042585,ESTs^^^AI820841|Exon1_397^^-25.6^^,-
hHE042586,ESTs^^^AA904484|Exon1_101^^-25.6^^,-
hHE042587,ESTs^^^AI042199|Exon1_46^^-25.6^^,-
hHE042588,ESTs^^^AI821944|Exon1_15^^-25.7^^,-
hHE042589,ESTs^^^AI313160|Exon1_409^^-25.7^^,-
hHE042590,ESTs^^^AI820738|Exon1_48^^-25.8^^,-
hHE042591,ESTs^^^AA918616|Exon1_186^^-25.8^^,-
hHE042592,ESTs^^^AI217376|Exon1_22^^-25.8^^,-
hHE042593,ESTs^^^AA806376|Exon1_46^^-25.8^^,-
hHE042594,ESTs^^^AI820745|Exon1_15^^-25.9^^,-
hHE042595,ESTs^^^AI820753|Exon1_15^^-25.9^^,-
hHE042596,ESTs^^^AA904793|Exon1_49^^-25.9^^,-
hHE042597,ESTs^^^AI001996|Exon1_383^^-25.9^^,-
hHE042598,ESTs^^^AI200890|Exon1_23^^-25.9^^,-
hHE042599,ESTs^^^AA780026|Exon1_4^^-25.9^^,-
hHE042600,ESTs^^^AI791978|Exon1_24^^-26^^,-
hHE042601,ESTs^^^AI082856|Exon1_354^^-26^^,-
hHE042602,ESTs^^^AA504245|Exon1_2^^-26^^,-
hHE042603,ESTs^^^AI075945|Exon1_57^^-26^^,-
hHE042604,ESTs^^^AI079787|Exon1_161^^-26^^,-
hHE042605,ESTs^^^AI792570|Exon1_81^^-26^^,-
hHE042606,ESTs^^^AA774294|Exon1_58^^-26.1^^,-
hHE042607,ESTs^^^AI040308|Exon1_56^^-26.1^^,-
hHE042608,ESTs^^^AI339395|Exon1_7^^-26.1^^,-
hHE042609,ESTs^^^AA663808|Exon1_249^^-26.1^^,-
hHE042610,ESTs^^^AA626350|Exon1_9^^-26.1^^,-
hHE042611,ESTs^^^AA626942|Exon1_179^^-26.1^^,-
hHE042612,ESTs^^^AA228901|Exon1_152^^-26.1^^,-
hHE042613,ESTs^^^AI283492|Exon1_10^^-26.2^^,-
hHE042614,ESTs^^^AA284109|Exon1_122^^-26.2^^,-
hHE042615,ESTs^^^AI023602|Exon1_209^^-26.2^^,-
hHE042616,ESTs^^^AA971714|Exon1_249^^-26.2^^,-
hHE042617,ESTs^^^AA410298|Exon1_31^^-26.2^^,-
hHE042618,ESTs^^^AA609935|Exon1_2^^-26.3^^,-
hHE042619,ESTs^^^AI217250|Exon1_170^^-26.3^^,-
hHE042620,ESTs^^^AI041998|Exon2_59^^-26.3^^,-
hHE042621,ESTs^^^AA921856|Exon1_60^^-26.3^^,-
hHE042622,ESTs^^^AI167815|Exon1_107^^-26.3^^,-
hHE042623,ESTs^^^AI091505|Exon1_19^^-26.3^^,-
hHE042624,ESTs^^^AA679164|Exon1_230^^-26.3^^,-
hHE042625,ESTs^^^AA988861|Exon1_63^^-26.4^^,-
hHE042626,ESTs^^^AI206976|Exon1_110^^-26.4^^,-
hHE042627,ESTs^^^AA634309|Exon1_78^^-26.4^^,-
hHE042628,ESTs^^^AI018130|Exon1_355^^-26.4^^,-
hHE042629,ESTs^^^AI052324|Exon1_6^^-26.4^^,-
hHE042630,ESTs^^^AA918316|Exon1_34^^-26.5^^,-
hHE042631,ESTs^^^AI218523|Exon1_336^^-26.5^^,-
hHE042632,ESTs^^^AA450037|Exon1_32^^-26.5^^,-
hHE042633,ESTs^^^AI792185|Exon1_133^^-26.6^^,-
hHE042634,ESTs^^^AI820664|Exon1_120^^-26.6^^,-
hHE042635,ESTs^^^AI820646|Exon1_1^^-26.6^^,-
hHE042636,ESTs^^^AA897643|Exon1_5^^-26.7^^,-
hHE042637,ESTs^^^AI122807|Exon1_11^^-26.7^^,-
hHE042638,ESTs^^^AA897716|Exon1_43^^-26.7^^,-
hHE042639,ESTs^^^AI793085|Exon1_38^^-26.8^^,-
hHE042640,ESTs^^^AA740934|Exon1_117^^-26.8^^,-
hHE042641,ESTs^^^AI015229|Exon2_88^^-26.8^^,-
hHE042642,ESTs^^^AA931376|Exon2_38^^-26.8^^,-
hHE042643,ESTs^^^AA889403|Exon1_20^^-26.8^^,-
hHE042644,ESTs^^^AI224560|Exon1_389^^-26.9^^,-
hHE042645,ESTs^^^AI347870|Exon1_104^^-26.9^^,-
hHE042646,ESTs^^^AI380754|Exon1_61^^-26.9^^,-
hHE042647,ESTs^^^AA938172|Exon1_140^^-26.9^^,-
hHE042648,ESTs^^^AI079397|Exon1_61^^-26.9^^,-
hHE042649,ESTs^^^AI792727|Exon1_126^^-27^^,-
hHE042650,ESTs^^^AI288696|Exon1_11^^-27^^,-
hHE042651,ESTs^^^AA421622|Exon1_39^^-27^^,-
hHE042652,ESTs^^^AA252809|Exon1_29^^-27^^,-
hHE042653,ESTs^^^AI264268|Exon1_67^^-27.1^^,-
hHE042654,ESTs^^^AI125796|Exon1_48^^-27.1^^,-
hHE042655,ESTs^^^AI792172|Exon1_134^^-27.2^^,-
hHE042656,ESTs^^^AI792904|Exon1_34^^-27.2^^,-
hHE042657,ESTs^^^AI820595|Exon1_396^^-27.2^^,-
hHE042658,ESTs^^^AI222375|Exon2_296^^-27.2^^,-
hHE042659,ESTs^^^AI262140|Exon2_353^^-27.2^^,-
hHE042660,ESTs^^^AI220403|Exon1_1^^-27.3^^,-
hHE042661,ESTs^^^AA431187|Exon1_159^^-27.3^^,-
hHE042662,ESTs^^^AA968629|Exon2_48^^-27.4^^,-
hHE042663,ESTs^^^AI205647|Exon1_17^^-27.4^^,-
hHE042664,ESTs^^^AA705133|Exon1_44^^-27.4^^,-
hHE042665,ESTs^^^AI217897|Exon2_24^^-27.4^^,-
hHE042666,ESTs^^^AA928029|Exon1_208^^-27.5^^,-
hHE042667,ESTs^^^AI252657|Exon1_144^^-27.6^^,-
hHE042668,ESTs^^^AI273453|Exon1_252^^-27.6^^,-
hHE042669,ESTs^^^AA421761|Exon1_33^^-27.6^^,-
hHE042670,ESTs^^^AI361749|Exon1_367^^-27.7^^,-
hHE042671,ESTs^^^AA991437|Exon1_5^^-27.7^^,-
hHE042672,ESTs^^^AI242316|Exon1_0^^-27.7^^,-
hHE042673,ESTs^^^AI822060|Exon1_79^^-27.8^^,-
hHE042674,ESTs^^^AI243132|Exon1_5^^-27.8^^,-
hHE042675,ESTs^^^AI038387|Exon1_3^^-27.9^^,-
hHE042676,ESTs^^^AI821196|Exon1_357^^-27.9^^,-
hHE042677,ESTs^^^AA705103|Exon1_285^^-27.9^^,-
hHE042678,ESTs^^^AI400790|Exon1_146^^-27.9^^,-
hHE042679,ESTs^^^AA805714|Exon1_408^^-28.2^^,-
hHE042680,ESTs^^^AA424468|Exon1_308^^-28.2^^,-
hHE042681,ESTs^^^AA496059|Exon1_35^^-28.3^^,-
hHE042682,ESTs^^^AI138572|Exon1_321^^-28.3^^,-
hHE042683,ESTs^^^AI239745|Exon1_88^^-28.3^^,-
hHE042684,ESTs^^^AI793121|Exon1_0^^-28.3^^,-
hHE042685,ESTs^^^AI379980|Exon1_197^^-28.3^^,-
hHE042686,ESTs^^^AI733335|Exon1_370^^-28.4^^,-
hHE042687,ESTs^^^AI380353|Exon1_201^^-28.4^^,-
hHE042688,ESTs^^^AA431738|Exon1_190^^-28.5^^,-
hHE042689,ESTs^^^AA969314|Exon1_281^^-28.6^^,-
hHE042690,ESTs^^^AI286159|Exon1_2^^-28.6^^,-
hHE042691,ESTs^^^AI001766|Exon1_11^^-28.6^^,-
hHE042692,ESTs^^^AI149861|Exon2_17^^-28.7^^,-
hHE042693,ESTs^^^AA954062|Exon1_139^^-28.8^^,-
hHE042694,ESTs^^^AI187195|Exon1_64^^-28.8^^,-
hHE042695,ESTs^^^AA045300|Exon1_6_247^^-28.8^^,-
hHE042696,ESTs^^^AA825634|Exon1_161^^-29^^,-
hHE042697,ESTs^^^AI290845|Exon1_176^^-29^^,-
hHE042698,ESTs^^^AI222928|Exon1_200^^-29^^,-
hHE042699,ESTs^^^AI380454|Exon1_56^^-29^^,-
hHE042700,ESTs^^^AI207165|Exon1_95^^-29.1^^,-
hHE042701,ESTs^^^AI024293|Exon1_4^^-29.4^^,-
hHE042702,ESTs^^^AA873529|Exon1_27^^-29.5^^,-
hHE042703,ESTs^^^AI022933|Exon1_11^^-29.5^^,-
hHE042704,ESTs^^^AA682522|Exon1_315^^-29.6^^,-
hHE042705,ESTs^^^AA496885|Exon1_2^^-29.6^^,-
hHE042706,ESTs^^^AA621761|Exon1_33_155^^-29.8^^,-
hHE042707,ESTs^^^AA648704|Exon1_10^^-29.8^^,-
hHE042708,ESTs^^^AI187215|Exon1_18^^-30^^,-
hHE042709,ESTs^^^AA432258|Exon1_0^^-30.1^^,-
hHE042710,ESTs^^^AI224532|Exon1_15^^-30.2^^,-
hHE042711,ESTs^^^AA600207|Exon1_23^^-30.2^^,-
hHE042712,ESTs^^^AI084519|Exon1_5^^-30.2^^,-
hHE042713,ESTs^^^AA159605|Exon1_251^^-30.8^^,-
hHE042714,ESTs^^^AA625780|Exon1_20^^-30.9^^,-
hHE042715,ESTs^^^AA677647|Exon1_174^^-31.1^^,-
hHE042716,ESTs^^^AI732852|Exon1_233^^-31.2^^,-
hHE042717,ESTs^^^AI219496|Exon1_159^^-31.3^^,-
hHE042718,ESTs^^^AI131310|Exon1_17^^-31.7^^,-
hHE042719,ESTs^^^AI017208|Exon1_332^^-32^^,-
hHE042720,ESTs^^^AA777490|Exon1_103^^-32.1^^,-
hHE042721,ESTs^^^AA644105|Exon1_172^^-32.3^^,-
hHE042722,ESTs^^^AI203488|Exon1_51^^-32.5^^,-
hHE042723,ESTs^^^AI221482|Exon2_270^^-32.7^^,-
hHE042724,ESTs^^^AA927631|Exon1_116^^-33.6^^,-
hHE042725,ESTs^^^AI016090|Exon1_89^^-34.1^^,-
hHE042726,ESTs^^^AI732280|Exon1_341^^-34.2^^,-
hHE042727,ESTs^^^AA428524|Exon1_191^^-34.2^^,-
hHE042728,ESTs^^^AA939142|Exon1_65^^-34.5^^,-
hHE042729,ESTs^^^AA733080|Exon1_181^^-34.6^^,-
hHE042730,ESTs^^^AA491111|Exon2_25^^-34.8^^,-
hHE042731,ESTs^^^AI346206|Exon1_326^^-35.6^^,-
hHE042732,ESTs^^^AA190323|Exon2_46^^-35.9^^,-
hHE042733,ESTs^^^AA909852|Exon1_278^^-37.8^^,-
hHE042734,ESTs^^^AA917854|Exon1_1^^-38^^,-
hHE042735,ESTs^^^AI085387|Exon2_354^^-39.2^^,-
hHE042736,ESTs^^^AA453578|Exon1_153^^-40.2^^,-
hHE042737,ESTs^^^AI820996|Exon1_88^^-40.8^^,-
hHE042738,ESTs^^^AI142493|Exon3_77^^-41^^,-
hHE042739,ESTs^^^AI027809|Exon1_221^^-41.7^^,-
hHE042740,ESTs^^^AA776319|Exon1_116^^-42.7^^,-
hHE042741,ESTs^^^AA278523|Exon1_15^^-42.8^^,-
hHE042742,ESTs^^^AA406546|Exon1_257^^-43.3^^,-
hHE042743,ESTs^^^AA974312|Exon1_289^^-44.5^^,-
hHE042744,ESTs^^^AA972966|Exon1_33_100^^-44.9^^,-
hHE042745,ESTs^^^AA994903|Exon1_66^^-45^^,-
hHE042746,ESTs^^^AI208467|Exon1_278^^-45.3^^,-
hHE042747,ESTs^^^AA460894|Exon1_69^^-45.7^^,-
hHE042748,ESTs^^^AA280279|Exon1_98^^-46.1^^,-
hHE042749,ESTs^^^AI342297|Exon3_89^^-46.2^^,-
hHE042750,ESTs^^^AA708719|Exon1_319^^-46.8^^,-
hHE042751,ESTs^^^AI668616|Exon1_30^^-46.8^^,-
hHE042752,ESTs^^^AA699908|Exon1_34^^-46.8^^,-
hHE042753,ESTs^^^AA974347|Exon1_42^^-48.2^^,-
hHE042754,ESTs^^^AI205600|Exon1_127^^-49^^,-
hHE042755,ESTs^^^AA259146|Exon1_160^^-49.8^^,-
hHE042756,ESTs^^^AA699493|Exon1_1^^-50.1^^,-
hHE042757,ESTs^^^AA156850|Exon1_535^^-50.2^^,-
hHE042758,ESTs^^^AI791668|Exon1_18^^-51.2^^,-
hHE042759,ESTs^^^AA281932|Exon1_16_18^^-51.8^^,-
hHE042760,ESTs^^^AA191424|Exon1_336^^-52^^,-
hHE042761,ESTs^^^AA903235|Exon1_303^^-52.6^^,-
hHE042762,ESTs^^^AA437243|Exon1_62^^-52.8^^,-
hHE042763,ESTs^^^AA401411|Exon3_129^^-52.9^^,-
hHE042764,ESTs^^^AA933888|Exon1_125^^-53.1^^,-
hHE042765,ESTs^^^AA702247|Exon1_55^^-53.3^^,-
hHE042766,ESTs^^^AI127857|Exon1_83^^-53.4^^,-
hHE042767,ESTs^^^AI217403|Exon1_320^^-53.9^^,-
hHE042768,ESTs^^^AI243641|Exon1_196^^-54.1^^,-
hHE042769,ESTs^^^AA609881|Exon1_4^^-54.3^^,-
hHE042770,ESTs^^^AI025974|Exon1_282^^-54.3^^,-
hHE042771,ESTs^^^AI160644|Exon1_236^^-54.5^^,-
hHE042772,ESTs^^^AA972156|Exon1_263^^-54.5^^,-
hHE042773,ESTs^^^AA877997|Exon1_334^^-55.1^^,-
hHE042774,ESTs^^^AA460217|Exon1_32^^-56.2^^,-
hHE042775,ESTs^^^AA629908|Exon1_353^^-56.3^^,-
hHE042776,ESTs^^^AA428749|Exon1_199^^-56.6^^,-
hHE042777,ESTs^^^AA992253|Exon2_13^^-56.8^^,-
hHE042778,ESTs^^^AI214891|Exon1_51^^-56.8^^,-
hHE042779,ESTs^^^AI123272|Exon1_85^^-57.2^^,-
hHE042780,ESTs^^^AI791310|Exon1_77^^-58.1^^,-
hHE042781,ESTs^^^AI122734|Exon1_3^^-59.8^^,-
hHE042782,ESTs^^^AI821180|Exon1_395^^-60.1^^,-
hHE042783,ESTs^^^AA954463|Exon1_7^^-60.1^^,-
hHE042784,ESTs^^^AA922508|Exon1_14^^-60.7^^,-
hHE042785,ESTs^^^AA678259|Exon1_116^^-61.7^^,-
hHE042786,ESTs^^^AA688158|Exon1_48^^-62.5^^,-
hHE042787,ESTs^^^AA705819|Exon1_291^^-62.6^^,-
hHE042788,ESTs^^^AI005668|Exon1_243^^-63^^,-
hHE042789,ESTs^^^AA046939|Exon2_195^^-63.2^^,-
hHE042790,ESTs^^^AI222415|Exon1_150^^-63.4^^,-
hHE042791,ESTs^^^AI654630|Exon1_234^^-63.7^^,-
hHE042792,ESTs^^^AI273725|Exon1_190^^-64^^,-
hHE042793,ESTs^^^AI572844|Exon1_401^^-64.4^^,-
hHE042794,ESTs^^^AI016779|Exon1_374^^-65.1^^,-
hHE042795,ESTs^^^AA993538|Exon1_210^^-65.8^^,-
hHE042796,ESTs^^^AI302739|Exon1_125^^-65.9^^,-
hHE042797,ESTs^^^AI221124|Exon1_18^^-66.8^^,-
hHE042798,ESTs^^^AA653002|Exon1_155^^-68^^,-
hHE042799,ESTs^^^AA970159|Exon1_76^^-68.3^^,-
hHE042800,ESTs^^^AA284112|Exon1_378^^-68.9^^,-
hHE042801,ESTs^^^AA625764|Exon1_10_3^^-70.2^^,-
hHE042802,ESTs^^^AA773329|Exon1_226^^-71^^,-
hHE042803,ESTs^^^AI363904|Exon1_73^^-71.9^^,-
hHE042804,ESTs^^^AA995233|Exon1_158^^-72.7^^,-
hHE042805,ESTs^^^AA625958|Exon1_87^^-73.2^^,-
hHE042806,ESTs^^^AI289187|Exon1_351^^-73.2^^,-
hHE042807,ESTs^^^AA431968|Exon2_3^^-73.9^^,-
hHE042808,ESTs^^^AI208508|Exon1_19^^-74^^,-
hHE042809,ESTs^^^AA885209|Exon1_115^^-74^^,-
hHE042810,ESTs^^^AA694506|Exon2_38^^-75.1^^,-
hHE042811,ESTs^^^AI214433|Exon1_95^^-75.4^^,-
hHE042812,ESTs^^^AA766296|Exon1_16^^-75.5^^,-
hHE042813,ESTs^^^AI791942|Exon1_244^^-76.4^^,-
hHE042814,ESTs^^^AI344470|Exon1_21^^-76.9^^,-
hHE042815,ESTs^^^AA411664|Exon1_229^^-77^^,-
hHE042816,ESTs^^^AA459072|Exon1_117^^-77.1^^,-
hHE042817,ESTs^^^AA281818|Exon1_173^^-78^^,-
hHE042818,ESTs^^^AI074053|Exon2_102^^-78^^,-
hHE042819,ESTs^^^AA706050|Exon1_228^^-78.1^^,-
hHE042820,ESTs^^^AI076602|Exon1_12^^-78.6^^,-
hHE042821,ESTs^^^AI291184|Exon1_22^^-78.7^^,-
hHE042822,ESTs^^^AA626256|Exon1_10_145^^-79.1^^,-
hHE042823,ESTs^^^AA778116|Exon4_22^^-79.2^^,-
hHE042824,ESTs^^^AA626249|Exon1_1^^-79.3^^,-
hHE042825,ESTs^^^AA158735|Exon3_171^^-80.1^^,-
hHE042826,ESTs^^^AA766902|Exon1_0^^-80.5^^,-
hHE042827,ESTs^^^AA176819|Exon1_44^^-80.7^^,-
hHE042828,ESTs^^^AI075971|Exon1_13^^-81^^,-
hHE042829,ESTs^^^AA868054|Exon1_176^^-81.1^^,-
hHE042830,ESTs^^^AI002878|Exon1_50^^-81.3^^,-
hHE042831,ESTs^^^AI032307|Exon1_22_400^^-81.5^^,-
hHE042832,ESTs^^^AI028273|Exon1_258^^-81.5^^,-
hHE042833,ESTs^^^AA628808|Exon1_2_100^^-81.7^^,-
hHE042834,ESTs^^^AA961162|Exon1_40^^-81.7^^,-
hHE042835,ESTs^^^AI820499|Exon1_4_34^^-82.1^^,-
hHE042836,ESTs^^^AI005149|Exon2_305^^-82.8^^,-
hHE042837,ESTs^^^AA935354|Exon1_16_21^^-83.2^^,-
hHE042838,ESTs^^^AI821183|Exon1_16_65^^-83.5^^,-
hHE042839,ESTs^^^AI343637|Exon1_91^^-83.5^^,-
hHE042840,ESTs^^^AA886954|Exon1_39^^-83.6^^,-
hHE042841,ESTs^^^AA281797|Exon1_221^^-83.9^^,-
hHE042842,ESTs^^^AA482508|Exon1_222^^-84^^,-
hHE042843,ESTs^^^AI792097|Exon1_9^^-84.3^^,-
hHE042844,ESTs^^^AI733297|Exon1_229^^-84.5^^,-
hHE042845,ESTs^^^AA449839|Exon1_142^^-84.5^^,-
hHE042846,ESTs^^^AI239536|Exon1_193^^-85.2^^,-
hHE042847,ESTs^^^AA608515|Exon1_10_36^^-85.3^^,-
hHE042848,ESTs^^^AA608550|Exon1_130^^-85.3^^,-
hHE042849,ESTs^^^AI198857|Exon1_1^^-85.4^^,-
hHE042850,ESTs^^^AA707915|Exon1_16_387^^-85.5^^,-
hHE042851,ESTs^^^AA621750|Exon1_11_216^^-85.6^^,-
hHE042852,ESTs^^^AA972654|Exon1_210^^-85.8^^,-
hHE042853,ESTs^^^AA778645|Exon1_90^^-85.8^^,-
hHE042854,ESTs^^^AI216326|Exon2_120^^-86^^,-
hHE042855,ESTs^^^AI208142|Exon1_22_6^^-86.1^^,-
hHE042856,ESTs^^^AI820890|Exon1_1^^-86.1^^,-
hHE042857,ESTs^^^AI218491|Exon1_297^^-86.9^^,-
hHE042858,ESTs^^^AA857001|Exon1_12_157^^-87.4^^,-
hHE042859,ESTs^^^AI792784|Exon1_35^^-87.6^^,-
hHE042860,ESTs^^^AA165313|Exon1_2_269^^-87.8^^,-
hHE042861,ESTs^^^AA598500|Exon1_10_183^^-87.9^^,-
hHE042862,ESTs^^^AI298151|Exon1_273^^-87.9^^,-
hHE042863,ESTs^^^AA702774|Exon1_17^^-88.1^^,-
hHE042864,ESTs^^^AI240181|Exon1_54^^-88.5^^,-
hHE042865,ESTs^^^AI262933|Exon1_355^^-88.7^^,-
hHE042866,ESTs^^^AI300286|Exon1_17_172^^-89.5^^,-
hHE042867,ESTs^^^AA628225|Exon2_21^^-89.6^^,-
hHE042868,ESTs^^^AA811646|Exon1_19_228^^-89.8^^,-
hCN042869,Random|corinne|150275298|662356677|900,-
hHE042870,ESTs^^^AA442352|Exon5_11^^-90.2^^,-
hHE042871,ESTs^^^AA926772|Exon1_17^^-90.2^^,-
hHE042872,ESTs^^^AI333646|Exon1_432^^-91.1^^,-
hHE042873,ESTs^^^AA620697|Exon4_13_20^^-91.3^^,-
hHE042874,ESTs^^^AA705836|Exon1_38^^-91.3^^,-
hHE042875,ESTs^^^AI792622|Exon1_4^^-91.3^^,-
hHE042876,ESTs^^^AA732214|Exon1_22_95^^-91.6^^,-
hHE042877,ESTs^^^AA461511|Exon2_288^^-91.6^^,-
hHE042878,ESTs^^^AA705571|Exon1_71^^-91.6^^,-
hHE042879,ESTs^^^AA252570|Exon1_263^^-92.1^^,-
hHE042880,ESTs^^^AI732919|Exon1_388^^-92.3^^,-
hHE042881,ESTs^^^AA032084|Exon1_71^^-93^^,-
hHE042882,ESTs^^^AI821311|Exon1_19_59^^-93.1^^,-
hHE042883,ESTs^^^AA599058|Exon1_114^^-93.1^^,-
hHE042884,ESTs^^^AA897075|Exon1_322^^-93.3^^,-
hHE042885,ESTs^^^AI792403|Exon1_344^^-93.5^^,-
hHE042886,ESTs^^^AA679865|Exon1_189^^-94^^,-
hHE042887,ESTs^^^AA885042|Exon1_347^^-94.3^^,-
hHE042888,ESTs^^^AI298936|Exon1_0^^-94.3^^,-
hHE042889,ESTs^^^AI792110|Exon1_368^^-94.6^^,-
hHE042890,ESTs^^^AI393908|Exon1_26_345^^-95.3^^,-
hHE042891,ESTs^^^AA987505|Exon1_272^^-95.6^^,-
hHE042892,ESTs^^^AI017112|Exon1_192^^-95.6^^,-
hHE042893,ESTs^^^AI187214|Exon2_20^^-97.7^^,-
hHE042894,ESTs^^^AA400545|Exon3_19^^-97.9^^,-
hHE042895,ESTs^^^AI471725|Exon1_4_75^^-98.3^^,-
hHE042896,ESTs^^^AI034136|Exon1_3^^-102.6^^,-
hHE042897,ESTs^^^AA917932|Exon1_1^^-102.7^^,-
hHE042898,ESTs^^^AA464019|Exon1_22^^-103.8^^,-
hHE042899,ESTs^^^AA043436|Exon2_26_300^^-104.4^^,-
hHE042900,ESTs^^^AI150185|Exon1_16^^-105.5^^,-
hHE042901,ESTs^^^AA598863|Exon2_24_95^^-105.7^^,-
hHE042902,ESTs^^^AI344264|Exon1_36_86^^-106.9^^,-
hHE042903,ESTs^^^AA421456|Exon1_4^^-108.1^^,-
hHE042904,ESTs^^^AI792411|Exon1_23^^-109^^,-
hHE042905,ESTs^^^AA768234|Exon1_19_349^^-109.8^^,-
hHE042906,ESTs^^^AI299994|Exon2_4_9^^-110.2^^,-
hTG042907,transgenes^mTG035721^^JeremyReiter_ZeocinR_94^^^^,-
